file_name,sentence,sentence_language,actor,emotion_expressed
1614894330240.wav,Il capo mi ha affidato un altro lavoro,italian,9b198cebe10400350300901eeede9ab67c9b72629191db4b0aed6ef47732d51f,surprise
1614597649935.wav,Il cane ha riportato qui la palla,italian,e4c2eed8a6df0147265631e9ff25b70fd0e4b3a246896695b089584bf3ce8b90,surprise
1613830608605.wav,Il capo mi ha affidato un altro lavoro,italian,69a6f8fa8a7d2e7338bddab3f872ba3532c914f62ebfebe9e11b88be24209fee,surprise
1614329644607.wav,Tornerà a casa presto,italian,cd8b199e87bcea323147bcb054d58a9a2bb7daedf6480e2703a4d2cf856fbc68,surprise
1614112268108.wav,E’ andato a scuola dopo pranzo,italian,5d1ecf78469237d6bc4d93b41b7ff4a5156f0bc64e87ec513a9a6b15aa029a8e,surprise
1613830460889.wav,E’ una notte stellata,italian,69a6f8fa8a7d2e7338bddab3f872ba3532c914f62ebfebe9e11b88be24209fee,surprise
1613338527381.wav,E’ una notte stellata,italian,e75aad2cd10884cdbc433cdb10176fa2cdc86309b083a71a5af42da54266f30f,surprise
1614367941714.wav,E’ una notte stellata,italian,58b67a68595dcb3ea620a5ecb43342294dbb6cfe83ab6c70a35618794eb1bca0,surprise
1613512586906.wav,Zia Marta ha detto che devo stare a casa stasera,italian,db14b511e33aa987324560fbaf56ef3860cb82b2393b2c3dcf13bc868a8ea7a0,surprise
1614691116791.wav,Ieri un gatto ha bevuto dalla tazza,italian,efffdf93ed76491f5635a4bf14fc24299d45a64d908d3f28e63f0d118f8b88d9,surprise
1614117498947.wav,Ho preso 6 nella verifica di matematica,italian,acdd987f9c1700b25898d3bd30c201df5ad4f34b3ca5ebeb7a8f02d240eeb864,surprise
1614184836629.wav,Vorrei il numero telefonico del Signor Piatti,italian,c64f81213d168187d346b356bea56d60c6feb02e4914ce98f044bfcdb68a77d8,surprise
1614602310333.wav,Tommaso ha detto che dovevo scegliere io cosa fare,italian,2116b7b5ba182d8fbc46f79f93be85190a70051c85d8f0650b8ddfdf9ef0dec5,surprise
1615738846694.wav,E’ andato a scuola dopo pranzo,italian,dac73f9fc772117a4bd001382f681b6d89f03668bbe6ce3e25cd138b465cacf3,surprise
1615388541713.wav,Oggi c’è una partita di basket,italian,12b74feef88433eff5ef0290374cd7c3fae8fedab6aaff94d765c10af575ff33,surprise
1614629046297.wav,Non sapevo che fosse in città,italian,3fe8695d02d4f23055b24f32e7cf3c3ccb3dac8dc87ee995b53560fc32a294da,surprise
1614791429792.wav,Vado in biblioteca,italian,92192986bf593ccd884aee3b211f4a34fc949e8b566787c4910da8ee162cd330,surprise
1615738318702.wav,E’ una notte stellata,italian,dac73f9fc772117a4bd001382f681b6d89f03668bbe6ce3e25cd138b465cacf3,surprise
1615738697765.wav,Tommaso ha detto che dovevo scegliere io cosa fare,italian,dac73f9fc772117a4bd001382f681b6d89f03668bbe6ce3e25cd138b465cacf3,surprise
1613310440314.wav,E’ una notte stellata,italian,1ae2a40d6e3a1b8c6041da953f650dc017fea8c646648bba5624f458e4773236,surprise
1614273780636.wav,Il capo mi ha affidato un altro lavoro,italian,5dfd46e27a5e3e8e06fcb92817b0955f7fd28048f5003bfd4e5be8e67bf417db,surprise
1616245989725.wav,Tommaso ha detto che dovevo scegliere io cosa fare,italian,d2a5da287e6ad3219943b56362ad9106e26b5f131841b4aab074b86913eab532,surprise
1614116217758.wav,Vado in biblioteca,italian,b2bf7455e63d99ee9db25bd7d20fbc7f4af1687f68286bba3ab68c223204d21a,surprise
1614023174760.wav,Tornerà a casa presto,italian,a67c15fc95e0cf1fe2c20da7b35721626162508a7f180cd025b09be79229c782,surprise
1614529774595.wav,Non sapevo che fosse in città,italian,41509508705bc1b71f2ed1f7d742b02582f2e15dbdefd9aa691dc79837249320,surprise
1613223217799.wav,Gli operai si alzano presto,italian,9f708824dac5365d965b24a88514c382f13fea6671063de5309a07f762bdc0a0,surprise
1613485428956.wav,La cascata fa molto rumore,italian,5d84b5289b47c151f32fc712620accb7a7718ddaca2b474aac363bbb490395ed,surprise
1613299781482.wav,La cascata fa molto rumore,italian,fed370a920999e1f0e9ec1aa991e6d2be1b5c96f4268b9995329ee996de953f6,surprise
1614274231642.wav,Il capo mi ha affidato un altro lavoro,italian,33fae0227059f08853c11257fe73f4976d4527614588b9b30289c213fea025c9,surprise
1613571272604.wav,Tornerà a casa presto,italian,0c8afe1ed7a1dc97c06a452a803b7b914a975f3ea03c79e413de25ab03b9e134,surprise
1616245932264.wav,Ho preso 6 nella verifica di matematica,italian,d2a5da287e6ad3219943b56362ad9106e26b5f131841b4aab074b86913eab532,surprise
1614117366606.wav,Non sapevo che fosse in città,italian,0a46ce6dbca3fcfff334fa71af228cae5f052e210610c83314ff70e3d6391843,surprise
1614593086239.wav,Tommaso ha detto che dovevo scegliere io cosa fare,italian,3111cf7b7ed6fc33e48bfa682fc101fcb6f6d842421d031cb7c79bdec5a1a86e,surprise
1613656628578.wav,Non sapevo che fosse in città,italian,53951a018a6b924a8a2ea025e17b25435d3dc3575d6e4fc350ea1ffe3ea1d821,surprise
1616014562918.wav,Zia Marta ha detto che devo stare a casa stasera,italian,ac569504468a79d8d98fea1e1868f6825dfd16a33e8bf10ff9148fa9cc545883,surprise
1614266174087.wav,Oggi c’è una partita di basket,italian,8c5cae1948feaaa972f368641dedda6eea6e08e853b649552dd7480dfaa402bd,surprise
1614023483559.wav,Zia Marta ha detto che devo stare a casa stasera,italian,a67c15fc95e0cf1fe2c20da7b35721626162508a7f180cd025b09be79229c782,surprise
1613562136025.wav,Oggi c’è una partita di basket,italian,4627bdb3ed141168a5e8663c86bfae205566c5bd27779a19c8d83791df8c9474,surprise
1615239928215.wav,Giovanni parte per Roma domani,italian,00a0efc0faaeb5a288481a25b5d0b7d4c0b070120c6d61be6ef7b255fcdfd17f,surprise
1615929442151.wav,E’ una notte stellata,italian,0e858ac8241c97fa44ae4c7a49289f859aef6eb53facfc3f50133ed4d28201d1,surprise
1613460967879.wav,Ieri un gatto ha bevuto dalla tazza,italian,265516137db775baa365a0472582c3095cc72a3047a57d1c74a7aa1beac2ef2a,surprise
1613061075336.wav,Ho preso 6 nella verifica di matematica,italian,c5dcf331cc349d73271e851f493e380619eb12d71867f27694a36fea86167eb7,surprise
1613657885563.wav,L’ho incontrato oggi dopo 2 anni,italian,5b8476bb94a4a1a17df32b417ec035029f48e4487c9055203fb02353eccd46a1,surprise
1614409719280.wav,E’ impegnato in una riunione,italian,7a49d0e37774f8a5296044c04481158b1264d9f7b9a2029223f5c4b139418860,surprise
1613577138305.wav,Giovanni parte per Roma domani,italian,dae87ca745e9dcc3501789d0877435007bbb055c6478889b5d686434f0948632,surprise
1614958036464.wav,Il cane ha riportato qui la palla,italian,809d987b0712cd2c80c655754822c7c04dbfd54930c95f82470e5b1ebb07d728,surprise
1614118179735.wav,Ho preso 6 nella verifica di matematica,italian,303b9a2a89bffc7b5f009c02af0e98b63c4ae87b6a6aee77b1bc5813a3b7583f,surprise
1616006791208.wav,Gli operai si alzano presto,italian,20ef422a2413d774f66bd50f6edd23c98758d89a67bf3c49995ae29f51519fa1,surprise
1613823434766.wav,Vado in biblioteca,italian,bf4fccd616251b678c56b9cb7a46819b1266853c180637642f5bc7d6b01f5554,surprise
1614093662922.wav,Non sapevo che fosse in città,italian,4e450f4b0e623423be646d1533ff5b9500d90268e08d954815d480e78a3c8ca1,surprise
1613478755218.wav,Tommaso ha detto che dovevo scegliere io cosa fare,italian,e61c967ecc0fae999d10c15d02651ffe305abe702e3a0387ba4d3fb5cddfb7c3,surprise
1614543641438.wav,Tornerà a casa presto,italian,e91d63cb57c1cc7d47ebc768d73618f9f5e4362094ac04fe3f141f85d6140644,surprise
1614343572881.wav,Giovanni parte per Roma domani,italian,11bbad168daee9a2eef86fa4ef93315f9f11468c1c180950b2c6e4e7953f7858,surprise
1614263516147.wav,Tornerà a casa presto,italian,07f763295ba2764d034d200456b42eb8bf498d341c586a4992d62b7bdb0418a0,surprise
1613658178070.wav,Zia Marta ha detto che devo stare a casa stasera,italian,5b8476bb94a4a1a17df32b417ec035029f48e4487c9055203fb02353eccd46a1,surprise
1614601709586.wav,La cascata fa molto rumore,italian,2116b7b5ba182d8fbc46f79f93be85190a70051c85d8f0650b8ddfdf9ef0dec5,surprise
1613563243249.wav,Vorrei il numero telefonico del Signor Piatti,italian,4627bdb3ed141168a5e8663c86bfae205566c5bd27779a19c8d83791df8c9474,surprise
1616014503606.wav,E’ una notte stellata,italian,ac569504468a79d8d98fea1e1868f6825dfd16a33e8bf10ff9148fa9cc545883,surprise
1613492878636.wav,Il capo mi ha affidato un altro lavoro,italian,2fad3c36f016d72a6e40f3a3da6f9304e057edc7f3c188ffd20e92e772cacfe4,surprise
1614117218578.wav,Non sapevo che fosse in città,italian,acdd987f9c1700b25898d3bd30c201df5ad4f34b3ca5ebeb7a8f02d240eeb864,surprise
1614022461135.wav,E’ impegnato in una riunione,italian,a67c15fc95e0cf1fe2c20da7b35721626162508a7f180cd025b09be79229c782,surprise
1616670004439.wav,Ho preso 6 nella verifica di matematica,italian,5905f540a9e76fd40a5c8c50fba9e45dd7cccda1a02c29f1b606a9ce761540c9,surprise
1614022835093.wav,Vado in biblioteca,italian,a67c15fc95e0cf1fe2c20da7b35721626162508a7f180cd025b09be79229c782,surprise
1614691062777.wav,L’ho incontrato oggi dopo 2 anni,italian,efffdf93ed76491f5635a4bf14fc24299d45a64d908d3f28e63f0d118f8b88d9,surprise
1614802343752.wav,Ho preso 6 nella verifica di matematica,italian,a1c2d05656b9041ce76a61d23aef096635931217a5cf8b8dd4249cc067ee3ac7,surprise
1615126559976.wav,Tommaso ha detto che dovevo scegliere io cosa fare,italian,a67c15fc95e0cf1fe2c20da7b35721626162508a7f180cd025b09be79229c782,surprise
1613563366914.wav,E’ una notte stellata,italian,4627bdb3ed141168a5e8663c86bfae205566c5bd27779a19c8d83791df8c9474,surprise
1613339090024.wav,Vado in biblioteca,italian,e75aad2cd10884cdbc433cdb10176fa2cdc86309b083a71a5af42da54266f30f,surprise
1615929491961.wav,Giovanni parte per Roma domani,italian,0e858ac8241c97fa44ae4c7a49289f859aef6eb53facfc3f50133ed4d28201d1,surprise
1613493413560.wav,Oggi c’è una partita di basket,italian,e50975c3040a3a5e6a27d755e8fded40bac9a72ed624b9e4900feaf705056f00,surprise
1614023199439.wav,Il cane ha riportato qui la palla,italian,a67c15fc95e0cf1fe2c20da7b35721626162508a7f180cd025b09be79229c782,surprise
1614013270179.wav,Oggi c’è una partita di basket,italian,07f763295ba2764d034d200456b42eb8bf498d341c586a4992d62b7bdb0418a0,surprise
1613305566424.wav,Vado in biblioteca,italian,bc4f87780596d3f625263f05c10d517ed90a77fbead09ac6cc42ab0c9b3a30f8,surprise
1614029537326.wav,Tornerà a casa presto,italian,c09213cf20b32fe2436b92ded92caeed5d938b454c0cd94fea66658823c812b3,surprise
1613063161453.wav,Giovanni parte per Roma domani,italian,322ad29ca10bc60cfff594bdaf0047340c284fb1bcb15c37cf7256b221cebb30,surprise
1614543757653.wav,Ho preso 6 nella verifica di matematica,italian,e91d63cb57c1cc7d47ebc768d73618f9f5e4362094ac04fe3f141f85d6140644,surprise
1614162248289.wav,Non sapevo che fosse in città,italian,ff169b904af82953988d069875f82df46ae385e13949de9f8dba7503a76a3eca,surprise
1614329705889.wav,E’ una notte stellata,italian,cd8b199e87bcea323147bcb054d58a9a2bb7daedf6480e2703a4d2cf856fbc68,surprise
1614015743839.wav,Vado in biblioteca,italian,01de3a316dafa26a6e15d40720bc94e0706da6e0831274ea04dc25bccf87de9b,surprise
1620376988577.wav,E’ andato a scuola dopo pranzo,italian,faf6ce1ea46bca3ee95197b53c7137840d63e6caddc447aa6f5d5b0c4f3d3c03,surprise
1613587775749.wav,E’ una notte stellata,italian,fdc94cca304ff508ca4791c1c56f307e4a9d2b5377e9cf1174a4182d7e664385,surprise
1613831493459.wav,Ho preso 6 nella verifica di matematica,italian,509ce83c88888f7d75edabc19670ab07530413773ce7be5c2aee2a6b98638de7,surprise
1616239447908.wav,L’ho incontrato oggi dopo 2 anni,italian,032bd54539dc739de8c4d77eda2bee1f933a6dd243e4447977b6b39b4d4f83bb,surprise
1614174564670.wav,Il capo mi ha affidato un altro lavoro,italian,779562b086bb57bfe27509a43b72b47612f9a64815e53a5a9f48140de037eb5d,surprise
1614349016420.wav,L’ho incontrato oggi dopo 2 anni,italian,a1c2d05656b9041ce76a61d23aef096635931217a5cf8b8dd4249cc067ee3ac7,surprise
1613563092606.wav,Giovanni parte per Roma domani,italian,4627bdb3ed141168a5e8663c86bfae205566c5bd27779a19c8d83791df8c9474,surprise
1613321463143.wav,Zia Marta ha detto che devo stare a casa stasera,italian,af496cdb16377985dc70da977d1f64fcac49f030e74467a933d1e02563a9434f,surprise
1613325034517.wav,E’ una notte stellata,italian,bf0c15cbbb41589c4699dfe0c03e9c8cfe580ac218bacfb1a6cd53f972e0772b,surprise
1614254483287.wav,Il cane ha riportato qui la palla,italian,8b570a0a4945d7f287736e47dd57040be331d8027cc434153b1eea199ca4b147,surprise
1613684961396.wav,E’ una notte stellata,italian,40677e573fd6852baa024a6e81f67e2a783a9dfcb6236d94a681f5b81f3c5eab,surprise
1617549886144.wav,Vado in biblioteca,italian,72fd3f14c5a1f7258f837056d8ec7992464a557289fda307731d032771d1686d,surprise
1613223399878.wav,E’ una notte stellata,italian,9f708824dac5365d965b24a88514c382f13fea6671063de5309a07f762bdc0a0,surprise
1616505057267.wav,L’ho incontrato oggi dopo 2 anni,italian,3f9b6ed1d2adc407ef668b8c89a89fe022f2233d94ce943294c6ed030d18f2ff,surprise
1613562114140.wav,Non sapevo che fosse in città,italian,4627bdb3ed141168a5e8663c86bfae205566c5bd27779a19c8d83791df8c9474,surprise
1613318246051.wav,Tommaso ha detto che dovevo scegliere io cosa fare,italian,6a5861c096e1ea05379b712e79fd6554fd3a56c5c7c92be96eaab6610c640829,surprise
1620240060843.wav,Ieri un gatto ha bevuto dalla tazza,italian,90faa565f21422b948417c0e69766d0df3331b1b347f8871ab9551f76f27854d,surprise
1613478471211.wav,Zia Marta ha detto che devo stare a casa stasera,italian,e61c967ecc0fae999d10c15d02651ffe305abe702e3a0387ba4d3fb5cddfb7c3,surprise
1615228145733.wav,Tommaso ha detto che dovevo scegliere io cosa fare,italian,65e82fb525a08de54935534a2da2ff0c464eec8a0d4d8d5abc1e5fcf6ea37408,surprise
1616245664857.wav,La cascata fa molto rumore,italian,8af2fa1c3331a1354123146e5ef92f0ca499da94d5135246d119c922a02faba2,surprise
1620240222474.wav,Zia Marta ha detto che devo stare a casa stasera,italian,90faa565f21422b948417c0e69766d0df3331b1b347f8871ab9551f76f27854d,surprise
1614016762631.wav,Tornerà a casa presto,italian,01de3a316dafa26a6e15d40720bc94e0706da6e0831274ea04dc25bccf87de9b,surprise
1615999978288.wav,Il capo mi ha affidato un altro lavoro,italian,f18a99b664fcb1399619b4d81cfaedfbb982d706850592717bb01d180f5e65d2,surprise
1613387719967.wav,Tornerà a casa presto,italian,cefc6e6b3978efbd225872c61ed6f7697690bc67f711330c39e40ee027e37d48,surprise
1614798918411.wav,Oggi c’è una partita di basket,italian,1cd62752ceb5d75ca20a834e891d7bb0b5a6e218724761f7fad1605af89f25ca,surprise
1614254334004.wav,Zia Marta ha detto che devo stare a casa stasera,italian,8b570a0a4945d7f287736e47dd57040be331d8027cc434153b1eea199ca4b147,surprise
1614454141494.wav,Il capo mi ha affidato un altro lavoro,italian,e46f9194e57eeb9841e6d67201cbf4575c56d0475d3ca0ff59c1cde5ea87af55,surprise
1613378525519.wav,E’ impegnato in una riunione,italian,e7d486b923ff5d70ab28d1f0383f613f4e2d4e02514966f3ff6cdc7446b2f3cd,surprise
1613492657003.wav,L’ho incontrato oggi dopo 2 anni,italian,2fad3c36f016d72a6e40f3a3da6f9304e057edc7f3c188ffd20e92e772cacfe4,surprise
1620376507990.wav,Giovanni parte per Roma domani,italian,faf6ce1ea46bca3ee95197b53c7137840d63e6caddc447aa6f5d5b0c4f3d3c03,surprise
1616872299334.wav,E’ andato a scuola dopo pranzo,italian,f18a99b664fcb1399619b4d81cfaedfbb982d706850592717bb01d180f5e65d2,surprise
1614175389659.wav,Zia Marta ha detto che devo stare a casa stasera,italian,779562b086bb57bfe27509a43b72b47612f9a64815e53a5a9f48140de037eb5d,surprise
1613493605934.wav,E’ una notte stellata,italian,2fad3c36f016d72a6e40f3a3da6f9304e057edc7f3c188ffd20e92e772cacfe4,surprise
1614112275102.wav,Non sapevo che fosse in città,italian,efbdd349c3b4698f77f94369f659add499297aaff2387724e7eef9b4de405559,surprise
1613918483380.wav,L’ho incontrato oggi dopo 2 anni,italian,3ac5fd904e8345dcd4b3de41394f03434c68e031b51afbbd29786dc053940cb4,surprise
1616006915051.wav,Giovanni parte per Roma domani,italian,20ef422a2413d774f66bd50f6edd23c98758d89a67bf3c49995ae29f51519fa1,surprise
1615576352683.wav,Giovanni parte per Roma domani,italian,d4bbc5043503b9aed309ede00854ee48937684b57a1cc030ee5f42986fbfed7c,surprise
1616243989142.wav,Ho preso 6 nella verifica di matematica,italian,8af2fa1c3331a1354123146e5ef92f0ca499da94d5135246d119c922a02faba2,surprise
1614847439002.wav,E’ andato a scuola dopo pranzo,italian,530b6cb691a60c039adba429740bd2237964506b0a0e160ac8268b7d45c3f35c,surprise
1613461275744.wav,E’ una notte stellata,italian,265516137db775baa365a0472582c3095cc72a3047a57d1c74a7aa1beac2ef2a,surprise
1615583569078.wav,E’ impegnato in una riunione,italian,69a6f8fa8a7d2e7338bddab3f872ba3532c914f62ebfebe9e11b88be24209fee,surprise
1615840077860.wav,Ho preso 6 nella verifica di matematica,italian,dd2d1f0c559c0c2a7d4726787b64755b048c74f6527121f00f26d9fa57317277,surprise
1614420191540.wav,Giovanni parte per Roma domani,italian,1a80340db43591273fc96926ba749d07506e1814a2b29fd861a2e44a35b30365,surprise
1615227674423.wav,Vado in biblioteca,italian,65e82fb525a08de54935534a2da2ff0c464eec8a0d4d8d5abc1e5fcf6ea37408,surprise
1614847341198.wav,Oggi c’è una partita di basket,italian,530b6cb691a60c039adba429740bd2237964506b0a0e160ac8268b7d45c3f35c,surprise
1614549783685.wav,Oggi c’è una partita di basket,italian,9c87358623a6aa7409334d7bc151683d3e35394f305f9ba0f4e633962cfda436,surprise
1615583446642.wav,Non sapevo che fosse in città,italian,69a6f8fa8a7d2e7338bddab3f872ba3532c914f62ebfebe9e11b88be24209fee,surprise
1613051923907.wav,Oggi c’è una partita di basket,italian,3f9b6ed1d2adc407ef668b8c89a89fe022f2233d94ce943294c6ed030d18f2ff,surprise
1613401794742.wav,La cascata fa molto rumore,italian,9d3feff79d35684ee9a491256c08dc065be663f75e79ffae2f6d015b7fdedcd8,surprise
1614175570030.wav,La cascata fa molto rumore,italian,779562b086bb57bfe27509a43b72b47612f9a64815e53a5a9f48140de037eb5d,surprise
1613412356036.wav,La cascata fa molto rumore,italian,877d558457a54ee71d29cb1337a0f0b9969a00fef09805e788b559b487426fc3,surprise
1614200286158.wav,La cascata fa molto rumore,italian,710c3906ca8b54f86c9e020d989792d03b9a0d8904d7b57b3f57e74ab1746625,surprise
1614016788773.wav,Il cane ha riportato qui la palla,italian,01de3a316dafa26a6e15d40720bc94e0706da6e0831274ea04dc25bccf87de9b,surprise
1614764980236.wav,Gli operai si alzano presto,italian,e55c07a5484fb68c1f872cb4f1998cbe35007306ff8200d3fd1b4e746678a9d6,surprise
1613554223037.wav,Il capo mi ha affidato un altro lavoro,italian,f78d765ec69ed2306cf544ae70b352f27ac00ced795ad5a4014e480d6f653395,surprise
1614174021905.wav,L’ho incontrato oggi dopo 2 anni,italian,779562b086bb57bfe27509a43b72b47612f9a64815e53a5a9f48140de037eb5d,surprise
1613816865055.wav,E’ impegnato in una riunione,italian,1f254faa04cffa0d0a8c75f8514f0087429c37cc3516f7abb69c6660db2e6407,surprise
1614771640588.wav,E’ andato a scuola dopo pranzo,italian,a69d782f0bf3c69265149d4a75d405d178eb9ba4af390597f2d323f294e59f7e,surprise
1614086308351.wav,Ho preso 6 nella verifica di matematica,italian,64c64ef0ed5944d35a52ee2074dcf2fc5fba9919d7165471bf0b20cf1ebf25aa,surprise
1620665692645.wav,Ho preso 6 nella verifica di matematica,italian,7da9f2113516c871e275194f8b2e7521f0c3fb77728ca939f7eed21cf22f3e9f,surprise
1613512812330.wav,Oggi c’è una partita di basket,italian,fbd51d139f2f0269c3e479d6dc5c6b9edb94b1eec62a677c039d280d497b2835,surprise
1613474971872.wav,Gli operai si alzano presto,italian,5fa1e0dac2fb8d7edee91210e200fcc89a9b92735b3a12fc5ecbc036f0082e9f,surprise
1614147035771.wav,L’ho incontrato oggi dopo 2 anni,italian,f8500f6cdfe97e752563d3f3f53db1bfa4eb1cd882ea72db753be830333ba79d,surprise
1615123905860.wav,E’ impegnato in una riunione,italian,2aba5dd8596b2dc0a86cc0fd514986ef09f279ee4cda6416ffa2dc51f2ed047e,surprise
1615583552938.wav,Ho preso 6 nella verifica di matematica,italian,69a6f8fa8a7d2e7338bddab3f872ba3532c914f62ebfebe9e11b88be24209fee,surprise
1613327268213.wav,Tornerà a casa presto,italian,c0fde790c8900bbbac6957c9ee52eacc1b5d77848c779e2113ee9ee45b7eaa09,surprise
1614254417522.wav,La cascata fa molto rumore,italian,8b570a0a4945d7f287736e47dd57040be331d8027cc434153b1eea199ca4b147,surprise
1616872312133.wav,Oggi c’è una partita di basket,italian,f18a99b664fcb1399619b4d81cfaedfbb982d706850592717bb01d180f5e65d2,surprise
1614272427469.wav,La cascata fa molto rumore,italian,df42dc1ec4a9e07c62179ed124a6f5049de07383eacfd53d622bd0a245c797c6,surprise
1614343151318.wav,Oggi c’è una partita di basket,italian,11bbad168daee9a2eef86fa4ef93315f9f11468c1c180950b2c6e4e7953f7858,surprise
1613645465820.wav,L’ho incontrato oggi dopo 2 anni,italian,026c4643a1d88e86eb050ba36c1b9de370ec06a34d58152fba030b80c1f7f573,surprise
1616253104519.wav,Tornerà a casa presto,italian,cebfacd7a17cd5538597bf834984ef312da42f8d97f20551b82f97980259ecdc,surprise
1613512817766.wav,La cascata fa molto rumore,italian,db14b511e33aa987324560fbaf56ef3860cb82b2393b2c3dcf13bc868a8ea7a0,surprise
1614720887160.wav,E’ impegnato in una riunione,italian,d243c5fcc85f46d92139688b5f604924ea80b32d9b3049000275badb7a7d67a6,surprise
1615229141485.wav,Tommaso ha detto che dovevo scegliere io cosa fare,italian,253387e8620ee1896c76809782406e139bce35860aaa0d61991965319ba0dc32,surprise
1613400616053.wav,Vorrei il numero telefonico del Signor Piatti,italian,9d3feff79d35684ee9a491256c08dc065be663f75e79ffae2f6d015b7fdedcd8,surprise
1614409619839.wav,Vorrei il numero telefonico del Signor Piatti,italian,7a49d0e37774f8a5296044c04481158b1264d9f7b9a2029223f5c4b139418860,surprise
1616249897887.wav,Zia Marta ha detto che devo stare a casa stasera,italian,cebfacd7a17cd5538597bf834984ef312da42f8d97f20551b82f97980259ecdc,surprise
1613326846917.wav,La cascata fa molto rumore,italian,c0fde790c8900bbbac6957c9ee52eacc1b5d77848c779e2113ee9ee45b7eaa09,surprise
1613302735647.wav,Il capo mi ha affidato un altro lavoro,italian,54bca3ef56f9a9d9f3d69215b830aeb718107ef8d824aa65bff704cfd3230370,surprise
1613492082682.wav,L’ho incontrato oggi dopo 2 anni,italian,9826b1ccf256d52255018dc0f525f81e07970f29d132a6f9bfd4a1ac1ab6664e,surprise
1614118366985.wav,Ieri un gatto ha bevuto dalla tazza,italian,303b9a2a89bffc7b5f009c02af0e98b63c4ae87b6a6aee77b1bc5813a3b7583f,surprise
1614715556049.wav,La cascata fa molto rumore,italian,a56154f7f8fa794c792022712d09547660dee2e0c2560a8f703a522dadb987a1,surprise
1614536961392.wav,E’ andato a scuola dopo pranzo,italian,758a0bc00d456f66a986be7e3ceefd7e3d14d474a56a3f3d29eb0e3c559f7932,surprise
1614550117322.wav,E’ impegnato in una riunione,italian,9c87358623a6aa7409334d7bc151683d3e35394f305f9ba0f4e633962cfda436,surprise
1614117691639.wav,Oggi c’è una partita di basket,italian,acdd987f9c1700b25898d3bd30c201df5ad4f34b3ca5ebeb7a8f02d240eeb864,surprise
1615239185997.wav,E’ impegnato in una riunione,italian,00a0efc0faaeb5a288481a25b5d0b7d4c0b070120c6d61be6ef7b255fcdfd17f,surprise
1619289914411.wav,Non sapevo che fosse in città,italian,6f98ba2a24c633667cd5b7d03f9142ffaa8915e07d7ba950355fe7e1e97c8cad,surprise
1613412864958.wav,L’ho incontrato oggi dopo 2 anni,italian,43571825de2a686dae6b8ad39506a680a255d4a3b5908e05f282c0dfafac9de6,surprise
1613407688664.wav,Non sapevo che fosse in città,italian,8d062a0010a51aaf0af404c7080cbae838fd506815da1c88e1849b3e240bfcf9,surprise
1615500485910.wav,Zia Marta ha detto che devo stare a casa stasera,italian,068ce32e3f80d8e879142b417ba9f9ab2985ef1f102167758eb0450d047e099a,surprise
1614266181279.wav,Vado in biblioteca,italian,07f763295ba2764d034d200456b42eb8bf498d341c586a4992d62b7bdb0418a0,surprise
1613406727998.wav,Giovanni parte per Roma domani,italian,8d062a0010a51aaf0af404c7080cbae838fd506815da1c88e1849b3e240bfcf9,surprise
1614117868846.wav,Vado in biblioteca,italian,acdd987f9c1700b25898d3bd30c201df5ad4f34b3ca5ebeb7a8f02d240eeb864,surprise
1615583579670.wav,Tommaso ha detto che dovevo scegliere io cosa fare,italian,69a6f8fa8a7d2e7338bddab3f872ba3532c914f62ebfebe9e11b88be24209fee,surprise
1613064489479.wav,Oggi c’è una partita di basket,italian,b9b49cbf60791aa43825f7cb70fce1cabb78f2a73daba8298108662b3cd3e922,surprise
1617007600570.wav,E’ una notte stellata,italian,88ac09c0b815c8a7f36e2de808f035ca07b1844279b830216d3908a19a9bfab0,surprise
1613074103427.wav,Vado in biblioteca,italian,fc26f715c03bb7843914dcc494ab38fcb92487275d91133c6b247822d38149f9,surprise
1614550634015.wav,Tommaso ha detto che dovevo scegliere io cosa fare,italian,9c87358623a6aa7409334d7bc151683d3e35394f305f9ba0f4e633962cfda436,surprise
1614448060677.wav,La cascata fa molto rumore,italian,12b74feef88433eff5ef0290374cd7c3fae8fedab6aaff94d765c10af575ff33,surprise
1614279445336.wav,La cascata fa molto rumore,italian,49558e542e1556348408d7f1fe752213fe52fd552d36f1d48b0cb2bd98ecc458,surprise
1616251771705.wav,Il cane ha riportato qui la palla,italian,da2da8e71c82b18aaec0e9dcf817ab09481a8b55061066f011b3e38188788f65,surprise
1613333456626.wav,Giovanni parte per Roma domani,italian,af4ae977ad22c8f2034bb7b4d6a7afcf60ccdae13a3c7e4380cf297cf072a8ae,surprise
1613819130423.wav,Ieri un gatto ha bevuto dalla tazza,italian,0cbb25eb2f688647e57e2b5a59e0e4bd4afd5005b696fd6f59ac4b98cbb77dcc,surprise
1613562923004.wav,Tommaso ha detto che dovevo scegliere io cosa fare,italian,4627bdb3ed141168a5e8663c86bfae205566c5bd27779a19c8d83791df8c9474,surprise
1614329636829.wav,Il capo mi ha affidato un altro lavoro,italian,cd8b199e87bcea323147bcb054d58a9a2bb7daedf6480e2703a4d2cf856fbc68,surprise
1615229238520.wav,Giovanni parte per Roma domani,italian,253387e8620ee1896c76809782406e139bce35860aaa0d61991965319ba0dc32,surprise
1614080660569.wav,E’ andato a scuola dopo pranzo,italian,07f763295ba2764d034d200456b42eb8bf498d341c586a4992d62b7bdb0418a0,surprise
1615239819684.wav,Vorrei il numero telefonico del Signor Piatti,italian,00a0efc0faaeb5a288481a25b5d0b7d4c0b070120c6d61be6ef7b255fcdfd17f,surprise
